"Genotype" "predicted.value" "standard.error" "est.status"
"788" "F1F048M013" 0.272354277540511 0.0541428358629625 "Estimable"
"789" "F1F048M014" 0.222899411801793 0.0541325322267966 "Estimable"
"790" "F1F048M015" 0.313187721812728 0.054124287485305 "Estimable"
"791" "F1F049M002" 0.226792524172864 0.0660640640838225 "Estimable"
"792" "F1F049M003" 0.380251722960354 0.0660462108663339 "Estimable"
"793" "F1F049M004" 0.346477120544494 0.0660681420425144 "Estimable"
"794" "F1F049M005" 0.313833534454183 0.0660765036546254 "Estimable"
"795" "F1F049M006" 0.444128062013304 0.0660488746289362 "Estimable"
"796" "F1F049M007" 0.368354558452966 0.0660734613234788 "Estimable"
"797" "F1F049M008" 0.208142303193654 0.0660745126036346 "Estimable"
"798" "F1F049M009" 0.322222359928579 0.0660676224190959 "Estimable"
"799" "F1F049M010" 0.443795745368607 0.0660547386042678 "Estimable"
"800" "F1F049M011" 0.298667581172693 0.0660599998262626 "Estimable"
"801" "F1F049M012" 0.426253866195845 0.0660737456227628 "Estimable"
"802" "F1F049M013" 0.329739701530129 0.0660591875526567 "Estimable"
"803" "F1F049M014" 0.283995683509497 0.0660828415312932 "Estimable"
"804" "F1F049M015" 0.364439276940693 0.0660464811697067 "Estimable"
"805" "F1F050M002" 0.456908599273995 0.0660489367772041 "Estimable"
"806" "F1F050M003" 0.324111474454411 0.0661155299833263 "Estimable"
"807" "F1F050M004" 0.391600772401204 0.066049264868829 "Estimable"
"808" "F1F050M005" 0.368184703496071 0.0660654133005451 "Estimable"
"809" "F1F050M006" 0.364607634719576 0.0660550647021515 "Estimable"
"810" "F1F050M007" 0.428207162038972 0.0660776650324876 "Estimable"
"811" "F1F050M008" 0.375326078288408 0.0660553339243408 "Estimable"
"812" "F1F050M009" 0.406737745523424 0.0660011493030251 "Estimable"
"813" "F1F050M010" 0.651482961995992 0.0660607570789646 "Estimable"
"814" "F1F050M011" 0.279251002270067 0.0660642167990785 "Estimable"
"815" "F1F050M013" 0.3874128834562 0.0660679081544779 "Estimable"
"816" "F1F050M014" 0.436052270530737 0.0660743691368098 "Estimable"
"817" "F1F050M015" 0.414789639232205 0.0660640663668062 "Estimable"
"818" "F1F051M001" 0.345301614119004 0.0660681351647426 "Estimable"
"819" "F1F051M002" 0.41351922404277 0.0660529854829099 "Estimable"
"820" "F1F051M003" 0.221420449315223 0.0660650233893871 "Estimable"
"821" "F1F051M004" 0.367583866831039 0.0660678684385368 "Estimable"
"822" "F1F051M005" 0.372362122117174 0.0660639368553645 "Estimable"
"823" "F1F051M006" 0.277440183267133 0.0660583996313779 "Estimable"
"824" "F1F051M008" 0.319928078270511 0.0660496453528058 "Estimable"
"825" "F1F051M009" 0.258224569209707 0.0660650383213232 "Estimable"
"826" "F1F051M011" 0.341800627031131 0.0661374061199698 "Estimable"
"827" "F1F051M012" 0.270963161817684 0.0660676440600319 "Estimable"
"828" "F1F051M013" 0.353207535778717 0.066049239000227 "Estimable"
"829" "F1F051M014" 0.332823594248102 0.0660636823876547 "Estimable"
"830" "F1F051M015" 0.341210779885176 0.066067093442242 "Estimable"
"831" "F1F052M001" 0.268635095524846 0.0660587918552724 "Estimable"
"832" "F1F052M002" 0.227909880731455 0.0660657500912822 "Estimable"
"833" "F1F052M003" 0.275093229916475 0.0661151240298815 "Estimable"
"834" "F1F052M004" 0.283811548713582 0.0660552389646331 "Estimable"
"835" "F1F052M005" 0.287042186684 0.0660495164974359 "Estimable"
"836" "F1F052M006" 0.252170425484814 0.0660597681814517 "Estimable"
"837" "F1F052M008" 0.220269003418943 0.0660461074158708 "Estimable"
"838" "F1F052M009" 0.309703969800815 0.0660587946323563 "Estimable"
"839" "F1F052M011" 0.25551678016225 0.0660405244328128 "Estimable"
"840" "F1F052M012" 0.233538676164777 0.0660673059103943 "Estimable"
"841" "F1F052M013" 0.222620350481929 0.0660493521372538 "Estimable"
"842" "F1F052M014" 0.270137864259357 0.0660652442707647 "Estimable"
"843" "F1F052M015" 0.224095713715239 0.0660007223601153 "Estimable"
"844" "F1F053M001" 0.235319490930694 0.0660752079257734 "Estimable"
"845" "F1F053M002" 0.435754036163536 0.0660638874958414 "Estimable"
"846" "F1F053M003" 0.254842592082124 0.0660741356585566 "Estimable"
"847" "F1F053M004" 0.306069535317762 0.066069059032823 "Estimable"
"848" "F1F053M005" 0.213138706405766 0.066064663585879 "Estimable"
"849" "F1F053M006" 0.337918070005059 0.0660502561719767 "Estimable"
"850" "F1F053M008" 0.23369625366843 0.0660581510128715 "Estimable"
"851" "F1F053M009" 0.224635189645841 0.0660678605015923 "Estimable"
"852" "F1F053M011" 0.310961245557511 0.066067688934408 "Estimable"
"853" "F1F053M012" 0.261835129181588 0.066059124971855 "Estimable"
"854" "F1F053M013" 0.286805000394917 0.0660679541639303 "Estimable"
"855" "F1F053M014" 0.428115036943847 0.0660497047917257 "Estimable"
"856" "F1F053M015" 0.25067701197971 0.0660640244640532 "Estimable"
"857" "F1F054M001" 0.35608252381412 0.0660552672604834 "Estimable"
"858" "F1F054M002" 0.383269448648214 0.0660548137170641 "Estimable"
"859" "F1F054M003" 0.335120087106055 0.0660645899554174 "Estimable"
"860" "F1F054M004" 0.368394881150483 0.066067318879832 "Estimable"
"861" "F1F054M005" 0.284700881861248 0.0660596145927183 "Estimable"
"862" "F1F054M006" 0.267120944271631 0.0660639283021233 "Estimable"
"863" "F1F054M008" 0.346879056985294 0.066059998098927 "Estimable"
"864" "F1F054M009" 0.363243243072275 0.0660741127777509 "Estimable"
"865" "F1F054M011" 0.383950544796354 0.0659955545458821 "Estimable"
"866" "F1F054M012" 0.339271545757596 0.0660652419775085 "Estimable"
"867" "F1F054M013" 0.36961164524279 0.0660675392358631 "Estimable"
"868" "F1F054M014" 0.343218951485848 0.0660611992655832 "Estimable"
"869" "F1F054M015" 0.374740759925955 0.0660783925425115 "Estimable"
"870" "F1F055M001" 0.223278409702037 0.0660557466417683 "Estimable"
"871" "F1F055M002" 0.438827967034901 0.0660738473224263 "Estimable"
"872" "F1F055M003" 0.277912222297482 0.0660587700394309 "Estimable"
"873" "F1F055M004" 0.406232661977405 0.0660588292466185 "Estimable"
"874" "F1F055M005" 0.263580765133363 0.066046516661701 "Estimable"
"875" "F1F055M006" 0.33975046439371 0.0660632003517621 "Estimable"
"876" "F1F055M008" 0.293848324542613 0.0660745947098985 "Estimable"
"877" "F1F055M009" 0.250012991885686 0.0660643562773565 "Estimable"
"878" "F1F055M011" 0.436028726922028 0.0660747461339033 "Estimable"
"879" "F1F055M012" 0.280070419882275 0.0660675893978984 "Estimable"
"880" "F1F055M013" 0.309521380630572 0.0660583670823722 "Estimable"
"881" "F1F055M014" 0.37117742070032 0.0660676123001582 "Estimable"
"882" "F1F055M015" 0.398137436497507 0.0660513593482455 "Estimable"
"883" "F1F056M001" 0.30614022540314 0.0660751372792855 "Estimable"
"884" "F1F056M002" 0.273951044598466 0.0660827167997705 "Estimable"
"885" "F1F056M003" 0.279802731141361 0.0660595382193869 "Estimable"
"886" "F1F056M004" 0.278482130254981 0.0660656316693554 "Estimable"
"887" "F1F056M005" 0.225305556933742 0.0660649077905757 "Estimable"
"888" "F1F056M006" 0.222345491760548 0.0660603136148351 "Estimable"
"889" "F1F056M007" 0.23361565593962 0.0660731688376957 "Estimable"
"890" "F1F056M008" 0.271912649696626 0.0660639686304987 "Estimable"
"891" "F1F056M009" 0.274383782343244 0.0660639339241662 "Estimable"
"892" "F1F056M010" 0.326947087125248 0.0660586991901605 "Estimable"
"893" "F1F056M011" 0.288601035389159 0.0661156085674178 "Estimable"
"894" "F1F056M013" 0.297362514002791 0.0660601652362366 "Estimable"
"895" "F1F057M001" 0.357043675482349 0.0541298241675221 "Estimable"
"896" "F1F057M002" 0.463598928884421 0.0541240727769395 "Estimable"
"897" "F1F057M003" 0.263880546667121 0.0541320071745947 "Estimable"
"898" "F1F057M004" 0.466458980568108 0.0541323379039277 "Estimable"
"899" "F1F057M005" 0.301151184367757 0.0541327282570362 "Estimable"
"900" "F1F057M006" 0.573766956470691 0.0541320762305698 "Estimable"
"901" "F1F057M007" 0.443999689875156 0.0541201239153688 "Estimable"
"902" "F1F057M008" 0.361585490288185 0.054119790443288 "Estimable"
"903" "F1F057M009" 0.633630095286698 0.0541342353349075 "Estimable"
"904" "F1F057M010" 0.63956540192095 0.0541269676828465 "Estimable"
"905" "F1F057M011" 0.488141266542479 0.0541240909541485 "Estimable"
"906" "F1F057M013" 0.387166022897343 0.0541486035742138 "Estimable"
"907" "F1F057M014" 0.420240518154733 0.054126280308937 "Estimable"
"908" "F1F057M015" 0.36246410860773 0.0541135900017688 "Estimable"
"909" "F1F058M001" 0.330765943793564 0.0541255684769701 "Estimable"
"910" "F1F058M002" 0.25257983643614 0.0541352283632601 "Estimable"
"911" "F1F058M003" 0.254113128780869 0.0541386285796937 "Estimable"
"912" "F1F058M004" 0.398240866790855 0.0541259751051709 "Estimable"
"913" "F1F058M005" 0.29183884983274 0.0592750263717742 "Estimable"
"914" "F1F058M006" 0.332964248363971 0.0541195733747496 "Estimable"
"915" "F1F058M007" 0.322582711209476 0.0541258727201487 "Estimable"
"916" "F1F058M008" 0.3242980324096 0.054129991446086 "Estimable"
"917" "F1F058M009" 0.488717845847826 0.0541123771455711 "Estimable"
"918" "F1F058M010" 0.426587985347892 0.0541351512632349 "Estimable"
"919" "F1F058M011" 0.307917280899298 0.0541205729200767 "Estimable"
"920" "F1F058M012" 0.350509081974145 0.0541395236253093 "Estimable"
"921" "F1F058M013" 0.298609595807615 0.054127679448894 "Estimable"
"922" "F1F058M014" 0.326934696638054 0.0541198931933161 "Estimable"
"923" "F1F058M015" 0.320239200982248 0.0541324467971137 "Estimable"
"924" "F1F059M001" 0.343286290146467 0.0541256988704555 "Estimable"
"925" "F1F059M002" 0.411287044477625 0.0541199251523354 "Estimable"
"926" "F1F059M003" 0.318397100561326 0.0541194644538566 "Estimable"
"927" "F1F059M004" 0.509781728504279 0.0541356407466652 "Estimable"
"928" "F1F059M005" 0.472379610122924 0.0541259632049244 "Estimable"
"929" "F1F059M006" 0.477651924452179 0.0541231642583795 "Estimable"
"930" "F1F059M007" 0.67314427050771 0.0541307055938895 "Estimable"
"931" "F1F059M008" 0.423350842405386 0.0541235989385646 "Estimable"
"932" "F1F059M009" 0.729162368962949 0.0541331923553222 "Estimable"
"933" "F1F059M010" 0.87266505829679 0.0592823776956971 "Estimable"
"934" "F1F059M011" 0.482698423963699 0.0541302244233618 "Estimable"
"935" "F1F059M012" 0.508057940544409 0.0541202353066964 "Estimable"
"936" "F1F059M013" 0.372866296671362 0.0541389544924896 "Estimable"
"937" "F1F059M014" 0.32619697199863 0.0541414561822398 "Estimable"
"938" "F1F059M015" 0.452982252418342 0.0541191012475692 "Estimable"
"939" "F1F060M001" 0.26605715319926 0.0541384768084185 "Estimable"
"940" "F1F060M002" 0.423774727325983 0.0541322953815957 "Estimable"
"941" "F1F060M003" 0.254872172957347 0.0541385547265543 "Estimable"
"942" "F1F060M004" 0.347871504030793 0.0541298473260286 "Estimable"
"943" "F1F060M005" 0.317134189515802 0.0541393051513732 "Estimable"
"944" "F1F060M006" 0.38037369649474 0.0541190007750416 "Estimable"
"945" "F1F060M007" 0.416339314589444 0.0541354049879629 "Estimable"
"946" "F1F060M008" 0.253166612558859 0.0541370993182673 "Estimable"
"947" "F1F060M009" 0.399391145314263 0.0541436183691641 "Estimable"
"948" "F1F060M010" 0.549237428022297 0.0541194945609546 "Estimable"
"949" "F1F060M011" 0.43542800050767 0.0541325284416757 "Estimable"
"950" "F1F060M012" 0.416037027084372 0.0541324488284122 "Estimable"
"951" "F1F060M013" 0.306991085675651 0.0541259331329036 "Estimable"
"952" "F1F060M014" 0.32578742889562 0.0541317938740846 "Estimable"
"953" "F1F060M015" 0.467856291728627 0.054119292131844 "Estimable"
"954" "F1F061M001" 0.384266644320756 0.054132157269922 "Estimable"
"955" "F1F061M002" 0.317239151317998 0.0541284394877012 "Estimable"
"956" "F1F061M003" 0.285869557291037 0.0541179165740704 "Estimable"
"957" "F1F061M004" 0.428546801995162 0.0541385301723561 "Estimable"
"958" "F1F061M005" 0.424610125394686 0.0541262735041091 "Estimable"
"959" "F1F061M006" 0.558465381982412 0.0541320847126222 "Estimable"
"960" "F1F061M007" 0.414532406662346 0.0541252292939518 "Estimable"
"961" "F1F061M008" 0.421392883028304 0.0541226796674677 "Estimable"
"962" "F1F061M009" 0.524150320613463 0.054119451966478 "Estimable"
"963" "F1F061M010" 0.457999836418323 0.0541262303641666 "Estimable"
"964" "F1F061M011" 0.524680971496235 0.0541322707992919 "Estimable"
"965" "F1F061M012" 0.502547017325599 0.0541326262003659 "Estimable"
"966" "F1F061M013" 0.338679021389222 0.0541378036094774 "Estimable"
"967" "F1F061M014" 0.326914691470282 0.0541263161017485 "Estimable"
"968" "F1F061M015" 0.456667604100365 0.0541278488017486 "Estimable"
"969" "F1F062M001" 0.369193411875323 0.0659960518367534 "Estimable"
"970" "F1F062M003" 0.248980062212452 0.0660653628137392 "Estimable"
"971" "F1F062M005" 0.255703271225448 0.0660595314244334 "Estimable"
"972" "F1F062M006" 0.366514077567487 0.0660707710882157 "Estimable"
"973" "F1F062M007" 0.486528803086055 0.0660489247895379 "Estimable"
"974" "F1F062M008" 0.240453604899401 0.0660643270827665 "Estimable"
"975" "F1F062M009" 0.363783536294947 0.0660556262788494 "Estimable"
"976" "F1F062M012" 0.307152146511515 0.0660583935442871 "Estimable"
"977" "F1F062M013" 0.298315697809745 0.0660732640295265 "Estimable"
"978" "F1F062M014" 0.324403866148103 0.0660547247898539 "Estimable"
"979" "F1F062M015" 0.227620386751514 0.0659954304714883 "Estimable"
"980" "F1F063M001" 0.442021243280938 0.0660686989818821 "Estimable"
"981" "F1F063M003" 0.37200626092784 0.0660642071910357 "Estimable"
"982" "F1F063M004" 0.403871151171157 0.0541349992732703 "Estimable"
"983" "F1F063M005" 0.212975327102771 0.0660497105681564 "Estimable"
"984" "F1F063M006" 0.328594758523308 0.0541236805857123 "Estimable"
"985" "F1F063M007" 0.259231597307406 0.0660746555792291 "Estimable"
"986" "F1F063M008" 0.252089930945456 0.054117455882256 "Estimable"
"987" "F1F063M009" 0.37647601434313 0.054119366768114 "Estimable"
"988" "F1F063M010" 0.355180158131045 0.0660498739094628 "Estimable"
"989" "F1F063M011" 0.35877436038693 0.0541269345478634 "Estimable"
"990" "F1F063M012" 0.355268684108113 0.0660745150342454 "Estimable"
"991" "F1F063M013" 0.309787558103817 0.0541200473712815 "Estimable"
"992" "F1F063M014" 0.317942704992913 0.0541240152068 "Estimable"
"993" "F1F063M015" 0.457157309178036 0.0541190585396202 "Estimable"
"994" "F1F064M001" 0.207675388285606 0.0541367725163022 "Estimable"
"995" "F1F064M002" 0.310103596903426 0.0541260402689025 "Estimable"
"996" "F1F064M003" 0.238747663048588 0.0541322705034251 "Estimable"
"997" "F1F064M004" 0.317081198826466 0.0541368932526699 "Estimable"
"998" "F1F064M005" 0.226075653405868 0.054138876531952 "Estimable"
"999" "F1F064M006" 0.29686414890229 0.0541322177058885 "Estimable"
"1000" "F1F064M007" 0.338933385317333 0.0541259835593185 "Estimable"
"1001" "F1F064M008" 0.307346667975678 0.0541256043540281 "Estimable"
"1002" "F1F064M009" 0.352755015934735 0.0541260394790308 "Estimable"
"1003" "F1F064M010" 0.284931321602543 0.0541261943124503 "Estimable"
"1004" "F1F064M011" 0.367749012952505 0.0541259720938353 "Estimable"
"1005" "F1F064M012" 0.363870078855201 0.0541317065418045 "Estimable"
"1006" "F1F064M013" 0.30589940928223 0.0541190209494803 "Estimable"
"1007" "F1F064M014" 0.232516575809399 0.0541196345254662 "Estimable"
"1008" "F1F064M015" 0.321779841071365 0.0541552939561215 "Estimable"
"1009" "F1F065M001" 0.240751511557599 0.0660650538357728 "Estimable"
"1010" "F1F065M003" 0.295873849274389 0.0660829681404504 "Estimable"
"1011" "F1F065M004" 0.410401764011077 0.0660582242380886 "Estimable"
"1012" "F1F065M006" 0.347948538176266 0.0660633871146694 "Estimable"
"1013" "F1F065M008" 0.265157360186214 0.0660673533939278 "Estimable"
"1014" "F1F065M009" 0.378947672289979 0.0660646690227513 "Estimable"
"1015" "F1F065M010" 0.389634935841718 0.0660581953141341 "Estimable"
"1016" "F1F065M011" 0.387791513322993 0.0660583917653344 "Estimable"
"1017" "F1F065M013" 0.322358311988814 0.0660850189163376 "Estimable"
"1018" "F1F065M014" 0.362258673683116 0.0660552780597715 "Estimable"
"1019" "F1F065M015" 0.390604968664652 0.0660682787298909 "Estimable"
"1020" "F1F066M001" 0.219218204331522 0.0541319502633473 "Estimable"
"1021" "F1F066M002" 0.291525411688904 0.0541198809297073 "Estimable"
"1022" "F1F066M003" 0.244635989099359 0.05412565681367 "Estimable"
"1023" "F1F066M004" 0.328088453651847 0.0541319700174919 "Estimable"
"1024" "F1F066M005" 0.283699304621465 0.0541261760481994 "Estimable"
"1025" "F1F066M006" 0.277207413844075 0.0541296686290693 "Estimable"
"1026" "F1F066M007" 0.295263240013971 0.054120847324288 "Estimable"
"1027" "F1F066M008" 0.281924339510105 0.0541193194427486 "Estimable"
"1028" "F1F066M009" 0.452331892327509 0.0541208598692509 "Estimable"
"1029" "F1F066M010" 0.328839107276831 0.0541197246788796 "Estimable"
"1030" "F1F066M011" 0.33543085239977 0.0541328920961678 "Estimable"
"1031" "F1F066M012" 0.306223690457524 0.0541257455891742 "Estimable"
"1032" "F1F066M013" 0.30172100022379 0.0541325521259684 "Estimable"
"1033" "F1F066M014" 0.249197315452604 0.0541327329036556 "Estimable"
"1034" "F1F066M015" 0.317241092997199 0.0541206055099882 "Estimable"
"1035" "F1F067M001" 0.285662118228364 0.0541301944021222 "Estimable"
"1036" "F1F067M002" 0.280910605408474 0.0541198837882171 "Estimable"
"1037" "F1F067M003" 0.309231006225342 0.0541193949751881 "Estimable"
"1038" "F1F067M004" 0.350034825394883 0.0541237492166233 "Estimable"
"1039" "F1F067M005" 0.316227847057256 0.0541199717425581 "Estimable"
"1040" "F1F067M006" 0.389348148549321 0.0541323938035213 "Estimable"
"1041" "F1F067M007" 0.325904414011835 0.0541323607155594 "Estimable"
"1042" "F1F067M008" 0.317198463173256 0.0541193872643818 "Estimable"
"1043" "F1F067M009" 0.475527977337673 0.0541262648210293 "Estimable"
"1044" "F1F067M010" 0.481216681736013 0.0541139689529725 "Estimable"
"1045" "F1F067M011" 0.329024103105363 0.0541320996005975 "Estimable"
"1046" "F1F067M012" 0.372966722916527 0.0541137741479518 "Estimable"
"1047" "F1F067M013" 0.245487089700431 0.0541227644212259 "Estimable"
"1048" "F1F067M014" 0.253709037090357 0.0541201386072395 "Estimable"
"1049" "F1F067M015" 0.475176022975937 0.0541263725969549 "Estimable"
"1050" "F1F068M001" 0.292833632096976 0.0660748345026911 "Estimable"
"1051" "F1F068M003" 0.304276894736259 0.066050444362841 "Estimable"
"1052" "F1F068M004" 0.267884327411411 0.066067187391776 "Estimable"
"1053" "F1F068M005" 0.352655306751078 0.0659950843361716 "Estimable"
"1054" "F1F068M006" 0.281815447109509 0.0660901169633205 "Estimable"
"1055" "F1F068M008" 0.31782373770998 0.0660585184497794 "Estimable"
"1056" "F1F068M009" 0.270126236196244 0.0660585043401617 "Estimable"
"1057" "F1F068M010" 0.439870476036204 0.0660679586462281 "Estimable"
"1058" "F1F068M011" 0.216058451004257 0.0762686780850857 "Estimable"
"1059" "F1F068M012" 0.325348443805672 0.0660520330725311 "Estimable"
"1060" "F1F068M013" 0.291119090901142 0.0660682844553292 "Estimable"
"1061" "F1F068M014" 0.342730194355956 0.0660586023394518 "Estimable"
"1062" "F1F068M015" 0.363932125317632 0.0660639684859751 "Estimable"
"1063" "F1F069M001" 0.317352796458254 0.0541385582755453 "Estimable"
"1064" "F1F069M002" 0.345857315011192 0.0541377372697307 "Estimable"
"1065" "F1F069M003" 0.253537635606476 0.0541262873886203 "Estimable"
"1066" "F1F069M004" 0.266270093371882 0.0541217828451543 "Estimable"
"1067" "F1F069M005" 0.35244797116867 0.0541321380580124 "Estimable"
"1068" "F1F069M006" 0.337640981562591 0.0541301597701548 "Estimable"
"1069" "F1F069M007" 0.334426651833578 0.0541317485768582 "Estimable"
"1070" "F1F069M008" 0.323518962262702 0.0541322190716881 "Estimable"
"1071" "F1F069M009" 0.292762946639207 0.0541255951759294 "Estimable"
"1072" "F1F069M010" 0.362249563812089 0.0541208832551743 "Estimable"
"1073" "F1F069M011" 0.272207745917263 0.0541267806117774 "Estimable"
"1074" "F1F069M012" 0.368696853833608 0.0541368291435439 "Estimable"
"1075" "F1F069M013" 0.26482414877049 0.0541126950170528 "Estimable"
"1076" "F1F069M014" 0.226749948378508 0.0541132075738313 "Estimable"
"1077" "F1F069M015" 0.36656768128304 0.0541226291846546 "Estimable"
"1078" "F1F070M001" 0.474263335597793 0.0660502886101367 "Estimable"
"1079" "F1F070M003" 0.389381884980747 0.0660503210726719 "Estimable"
"1080" "F1F070M004" 0.29909964581957 0.066000498775659 "Estimable"
"1081" "F1F070M005" 0.381469180620023 0.0660567661770528 "Estimable"
"1082" "F1F070M006" 0.213467794514918 0.0660800826035249 "Estimable"
"1083" "F1F070M007" 0.319025125775103 0.0660499640977648 "Estimable"
"1084" "F1F070M008" 0.368175403015375 0.0660647406863555 "Estimable"
"1085" "F1F070M009" 0.345608817850823 0.0660732771199748 "Estimable"
"1086" "F1F070M010" 0.614478793841626 0.0660404953247881 "Estimable"
"1087" "F1F070M011" 0.299125068781784 0.0660580765380804 "Estimable"
"1088" "F1F070M013" 0.390292769995542 0.0660586807086929 "Estimable"
"1089" "F1F070M014" 0.412893795949202 0.0660593330493004 "Estimable"
"1090" "F1F070M015" 0.350420518683448 0.0660489922024224 "Estimable"
"1091" "F1F071M001" 0.336395902004997 0.054136096382045 "Estimable"
"1092" "F1F071M002" 0.347843873391762 0.0541169950158194 "Estimable"
"1093" "F1F071M003" 0.4048731106399 0.0541256137630585 "Estimable"
"1094" "F1F071M004" 0.341687700096199 0.0541324212180245 "Estimable"
"1095" "F1F071M005" 0.46931865324168 0.0541338620840162 "Estimable"
"1096" "F1F071M006" 0.378303973053646 0.0541192057676766 "Estimable"
"1097" "F1F071M007" 0.48954495716214 0.0541347535184084 "Estimable"
"1098" "F1F071M008" 0.310758462761153 0.0541302065434601 "Estimable"
"1099" "F1F071M009" 0.559600831125527 0.0541278147299341 "Estimable"
"1100" "F1F071M010" 0.533657929659434 0.0541216997734642 "Estimable"
"1101" "F1F071M011" 0.435417299404544 0.0541284403212723 "Estimable"
"1102" "F1F071M012" 0.399433356904987 0.0541262126540582 "Estimable"
"1103" "F1F071M013" 0.305094329187963 0.0541320737202539 "Estimable"
"1104" "F1F071M014" 0.411838241524059 0.0541424744768396 "Estimable"
"1105" "F1F071M015" 0.369003384580797 0.0541199785679779 "Estimable"
"1106" "F1F072M001" 0.249479235405089 0.0541265819843349 "Estimable"
"1107" "F1F072M002" 0.408484051478693 0.0541192616244114 "Estimable"
"1108" "F1F072M003" 0.309532888982139 0.0541196095781078 "Estimable"
"1109" "F1F072M004" 0.362889055557244 0.0541321209617778 "Estimable"
"1110" "F1F072M005" 0.362422395163417 0.0541230735422727 "Estimable"
"1111" "F1F072M006" 0.373844033923736 0.0541261684964915 "Estimable"
"1112" "F1F072M007" 0.373921580473855 0.0541259554975784 "Estimable"
"1113" "F1F072M008" 0.299538630852986 0.0541169964740406 "Estimable"
"1114" "F1F072M009" 0.30012140315034 0.0541393685906803 "Estimable"
"1115" "F1F072M010" 0.442747156683324 0.054119749635006 "Estimable"
"1116" "F1F072M011" 0.254729888267584 0.0541260404833205 "Estimable"
"1117" "F1F072M012" 0.387249434194996 0.0541301996610128 "Estimable"
"1118" "F1F072M013" 0.297912450211658 0.0541257471265135 "Estimable"
"1119" "F1F072M014" 0.311114839200423 0.0541352277949333 "Estimable"
"1120" "F1F072M015" 0.341937115468886 0.0541266384161534 "Estimable"
"1121" "F1F073M001" 0.323782023228328 0.0660806543150182 "Estimable"
"1122" "F1F073M002" 0.318387441698264 0.0660657160376335 "Estimable"
"1123" "F1F073M003" 0.41190977425663 0.0661269844059228 "Estimable"
"1124" "F1F073M004" 0.403665919044514 0.0660496459917031 "Estimable"
"1125" "F1F073M005" 0.420358633247858 0.0660584633735297 "Estimable"
"1126" "F1F073M006" 0.378730140622174 0.0660677948356759 "Estimable"
"1127" "F1F073M007" 0.44465746505665 0.066074627427662 "Estimable"
"1128" "F1F073M008" 0.396978225642523 0.0660496032575335 "Estimable"
"1129" "F1F073M009" 0.270303130366337 0.0660460189800328 "Estimable"
"1130" "F1F073M010" 0.584257942420206 0.0660499301506301 "Estimable"
"1131" "F1F073M011" 0.372029967961974 0.0660493965430663 "Estimable"
"1132" "F1F073M012" 0.477230821199549 0.066048975888562 "Estimable"
"1133" "F1F073M013" 0.279620366027336 0.066067923522489 "Estimable"
"1134" "F1F073M014" 0.442239495685273 0.0660605138308616 "Estimable"
"1135" "F1F074M001" 0.269807332706457 0.054119438400359 "Estimable"
"1136" "F1F074M002" 0.297564651077811 0.0541302476733338 "Estimable"
"1137" "F1F074M003" 0.217591940353762 0.0541262768158196 "Estimable"
"1138" "F1F074M004" 0.272466598280428 0.0541276915819101 "Estimable"
"1139" "F1F074M005" 0.291499123911623 0.0541196445525199 "Estimable"
"1140" "F1F074M006" 0.299785694644162 0.0541302907042381 "Estimable"
"1141" "F1F074M007" 0.261300210099188 0.0541240444818231 "Estimable"
"1142" "F1F074M008" 0.223476713430666 0.0541255457557104 "Estimable"
"1143" "F1F074M009" 0.275344396979728 0.0541369196539753 "Estimable"
"1144" "F1F074M010" 0.344412319482874 0.0541257264891511 "Estimable"
"1145" "F1F074M011" 0.270374924882809 0.0541240594425111 "Estimable"
"1146" "F1F074M012" 0.270889144241575 0.0541254270088632 "Estimable"
"1147" "F1F074M013" 0.265670879499595 0.0541267787520202 "Estimable"
"1148" "F1F074M014" 0.247759931958426 0.0541259115743246 "Estimable"
"1149" "F1F074M015" 0.261004857266678 0.0541388423846065 "Estimable"
"1150" "F1F075M001" 0.259727177042456 0.0660672223513987 "Estimable"
"1151" "F1F075M002" 0.454961080866863 0.0660549095619826 "Estimable"
"1152" "F1F075M003" 0.283521119203383 0.0660643957690753 "Estimable"
"1153" "F1F075M004" 0.359950616095952 0.0660595903219588 "Estimable"
"1154" "F1F075M005" 0.332570700812522 0.0660595518826375 "Estimable"
"1155" "F1F075M006" 0.297617856465012 0.0660676334034745 "Estimable"
"1156" "F1F075M007" 0.409418005476271 0.0660735066379146 "Estimable"
"1157" "F1F075M008" 0.339316216935527 0.0660647795114502 "Estimable"
"1158" "F1F075M009" 0.277313989496156 0.0660642465708979 "Estimable"
"1159" "F1F075M010" 0.355576253929813 0.0660828879043958 "Estimable"
"1160" "F1F075M011" 0.42192714645397 0.0660645163612175 "Estimable"
"1161" "F1F075M012" 0.35268321624587 0.066040031519589 "Estimable"
"1162" "F1F075M013" 0.312052200537284 0.0660766091221537 "Estimable"
"1163" "F1F076M001" 0.275873989782394 0.0541264496317807 "Estimable"
"1164" "F1F076M002" 0.338846331275186 0.0541257768352165 "Estimable"
"1165" "F1F076M003" 0.242725959813541 0.0541256804088852 "Estimable"
"1166" "F1F076M004" 0.286466066676123 0.0541351201959683 "Estimable"
"1167" "F1F076M005" 0.380222832211881 0.0541382076474566 "Estimable"
"1168" "F1F076M006" 0.404899531005729 0.0541320520490235 "Estimable"
"1169" "F1F076M007" 0.381703434693289 0.054128142340642 "Estimable"
"1170" "F1F076M008" 0.439479730446647 0.0541383708137735 "Estimable"
"1171" "F1F076M009" 0.307199906318332 0.0541541011808945 "Estimable"
